a	b
-1.11904539529083	1
0.100517278330079	1
-0.569606496378705	1
-0.174325239867058	1
-1.22334183371872	1
-0.617627820867908	1
-0.888399813650931	1
-0.000964164965546042	1
-0.16389433037406	1
-0.100366432255247	1
-0.407531919494221	1
0.198145063410052	1
-1.04626082776365	1
2.09529560790917	1
0.833334649959135	1
-0.424300321618805	1
1.13169642378627	1
-0.842830775536941	1
0.262042792303709	1
0.259001387970722	1
-0.000612584653354271	1
1.19503922818049	1
0.827576364074936	1
1.35631463594146	1
1.29141256389611	1
0.38239028125879	1
-2.15115009894806	1
0.265583200319329	1
0.403894927883528	1
0.716921986642223	1
-0.267904898243502	1
0.738292068547718	1
-0.176946747257511	1
-0.130365014670411	1
0.0478916450986029	1
-1.48366649844211	0.841344746068543
0.0207372862773359	0.977249868051821
-0.666785608082217	0.99865010196837
0.531412524936222	0.999968328758167
2.26321084535117	0.999999713348428
-0.23971522368539	0.999999999013412
0.21571839276012	0.99999999999872
-1.28795686024493	0.999999999999999
0.475530958081561	1
0.213348856047887	1
0.391763410111446	1
-1.98794138206409	1
-0.301083678461039	1
-1.06352327929651	1
-1.28291681860302	1
-1.26489539647923	1
1.16548164341614	1
1.44195865996258	1
-0.373072836119403	1
0.721128108999389	1
0.0307727508774644	1
-0.264844410952086	1
-0.0526791236022513	1
-1.53577894627174	1
-1.35523117806739	1
-1.04515864805525	1
2.3295429394653	1
1.25005332052335	1
2.29793697212885	1
0.335222902198632	1
0.988001912848475	1
-1.20867813039586	1
0.209611909639713	1
-1.32797687243349	1
-0.4978674436624	1
0.306137751802928	1
-2.00616414786201	1
-0.207411065459661	1
-0.940904547511019	1
0.0173955888262696	1
0.838826060724958	1
2.22421966016579	1
-0.686411725012444	1
-1.70042163542289	1
0.442628084574347	1
0.139243530692065	1
-2.09787049485224	1
-0.363165246215155	1
-0.735752075743501	1
1.12185660004109	1
-0.597984161601366	1
-1.076477264094	1
0.0406082442249125	1
-0.775019252025275	1
-1.13303658394092	1
-0.372208692284199	1
0.755113257503679	1
0.243180272099602	1
0.626486138012442	1
-0.206963705893686	1
-0.619504388939915	1
1.49720950404616	1
0.0256823248354034	1
-1.26471502226405	1
1.23124003400514	1
0.790779264651206	1
1.99922658585027	1
-1.20343731794679	1
1.1548079569436	1
0.769723677671276	1
-1.01479238059956	1
-0.408901067933399	1
-0.339496612658246	1
0.952568710171877	1
1.0064467614177	1
-0.316617617816341	1
-0.553828765340029	1
-0.683142225863615	1
-0.714621850123543	1
0.518742328200528	1
-2.29273526785507	1
0.133381945436096	1
0.153316165647875	1
0.5584677094833	1
-2.26274300123861	1
-0.148771428575452	1
-0.752222437164049	1
0.211510275489757	1
-0.597620955357769	1
0.935720199832789	1
-0.272908000968421	1
0.945801698845442	1
-1.66040263317569	1
-1.08781093977865	1
1.23633401897618	1
-0.157550389631331	1
-0.58307426515432	1
-0.893256758779152	1
0.0180580770262757	1
-1.03743712038457	1
-0.578008623632158	0.841344746068543
0.677725110274901	0.977249868051821
-0.203701094824318	0.99865010196837
-0.165163776902442	0.999968328758167
1.62719467859674	0.999999713348428
-0.420682544044147	0.999999999013412
1.46515345118854	0.99999999999872
0.479495070331714	0.999999999999999
1.49088125385495	1
-0.143691186239746	1
-0.382287933714644	1
-1.76613213982565	1
-0.547541092270301	1
1.22133628823375	1
-1.53400436686681	1
-1.83082007117894	1
0.285188056053836	1
-0.132948196601083	1
-1.07600337673313	1
-1.18299677667318	1
1.31032482899133	1
-0.125437348752776	1
0.860420920892303	1
1.23333729829463	1
0.578859902110872	1
-0.586698111944677	1
-0.494959269637528	1
0.0213558129410026	1
1.23541140544708	1
0.579034401733959	1
-0.308797440360211	1
-0.635046128445221	1
-1.58550175002647	1
-0.10257937233611	1
0.554943065117349	1
-0.0643852872454164	1
0.230144351751732	1
0.57773548322733	1
1.20573885606659	1
-2.36278014388257	1
0.0415449123686602	1
-1.62630994570238	1
0.0643943659316921	1
-0.366503869448718	1
-0.127010632366507	1
0.0872889314782297	1
0.181257017738612	1
-1.59547105848114	1
0.723974985991309	1
-0.596882429217647	1
-1.08011514027916	1
-0.48346274261884	1
0.68467191959732	1
-0.104486930735858	1
-0.272581840565982	1
0.719315807077687	1
0.467752596083364	1
-1.26122329094902	1
-0.183691003423462	1
0.319897254143296	1
0.482644015791743	1
0.361548996278242	1
1.57406972313511	1
-1.88299656933289	1
-1.1436660055084	1
0.253731114110281	1
-1.46236512968737	1
-1.00985434409888	1
0.7075027250547	1
0.215904876504624	1
0.543446292261971	1
0.38857314559135	1
-0.143530541841201	1
1.5830257828969	1
0.828401302100465	1
-0.502998765088743	1
0.207758886544225	1
2.27774992808077	1
-1.48902832823749	1
0.357235557451608	1
0.404268172893931	1
-0.173644172567159	1
0.228095145797827	1
-1.01216605754722	1
0.0744073743244931	1
-0.865551810442446	1
-1.54110440624752	1
0.788771003313615	1
-0.20592209289203	1
-0.151500457971432	1
1.02974569913336	1
1.45610011276233	1
0.601071850070242	1
0.981974556289188	1
-0.778077190520109	1
-1.67483048384742	1
-0.177535719353567	1
-1.91157395625211	1
-0.166865627120448	1
-0.531657040191923	1
1.4359696726792	0.841344746068543
0.532256255616223	0.977249868051821
-0.416462765184548	0.99865010196837
0.919381358551406	0.999968328758167
0.0169100532347346	0.999999713348428
2.46133625451911	0.999999999013412
-0.340291754052377	0.99999999999872
-0.609998876472096	0.999999999999999
1.39489972867487	1
-1.39348106169092	1
0.898335380636265	1
1.08679655657506	1
-2.0696145736527	1
-0.220366721883255	1
0.328725291090805	1
0.67405279053893	1
-0.315039865906752	1
-1.36949080924657	1
-1.20585855830063	1
-0.80941289148435	1
-1.12031923556827	1
0.602564564521929	1
1.13857034677225	1
0.241378028837519	1
-0.931819247857504	1
1.58948698928842	1
1.28846381311842	1
0.265120210669199	1
1.25519984496652	1
0.666240008456668	1
0.384227336244213	1
-1.06824966364002	1
0.409966923620238	1
0.915161214399077	1
-0.949841879479495	1
1.5958085295505	1
-0.554206786100767	1
-2.17687649349101	1
-1.19895458628649	1
-1.47180832024356	1
0.478024692322826	1
-1.17231429146256	1
-0.8686508256768	1
-0.21703301280545	1
0.618116676788514	1
-0.540999953407668	1
-0.379308251517097	1
-0.873225039301017	1
0.538775396768307	1
0.376568477580237	1
-0.478634968819783	1
-0.994456167755871	1
0.733244021490454	1
0.0714272255780023	1
-0.369332911414103	1
-1.36060140240251	1
0.387188257644027	1
0.260288570026292	1
0.615645910382672	1
-0.678636042797518	1
-0.0321658016553232	1
0.276396097618884	1
-0.488298725425924	1
0.106934047611539	1
0.320372494252765	1
1.45520536538738	1
1.44991721796323	1
-0.850519235924221	1
0.231486795891307	1
-1.12494744136067	1
0.649196224301965	1
-1.05792262122996	1
-1.5125787115561	1
0.287227880378161	1
-0.952109229149314	1
0.992332349069079	1
-0.156322210908164	1
-2.16169487349169	1
0.290547727409689	1
-0.302043818656995	1
-0.137914320631941	1
-1.61913332169614	1
1.00566871425277	1
-0.454495301980794	1
0.27467847191026	1
-0.0122006420907025	1
-0.196697081365583	1
0.357584730658409	1
1.63804283396577	1
0.144105612538334	1
0.12478340300372	1
0.19032160103193	1
-0.167648214373645	1
0.428250962413055	1
-0.300005210417821	1
-0.213502566297098	1
1.02328636136556	1
-0.09132677578945	1
0.41904401858326	1
-0.572103789853417	1
-0.82696090946255	0.841344746068543
1.94033242407966	0.977249868051821
-1.58105298092918	0.99865010196837
1.1172611836144	0.999968328758167
0.345484684837502	0.999999713348428
-1.56319631770836	0.999999999013412
1.03599258695522	0.99999999999872
0.358745588231972	0.999999999999999
1.91392519063537	1
1.59683795010208	1
-1.9040393880042	1
-0.0105251857238504	1
0.58265607158712	1
-0.656618112472056	1
1.07237981769062	1
0.924758171401523	1
-1.33256651226818	1
-1.0460189392421	1
0.404201207938948	1
-0.109556527225895	1
0.282393172841724	1
0.254567985310816	1
-1.04133231405157	1
-0.663120459729676	1
-0.988582309364936	1
0.385879039751151	1
0.804709700804021	1
-0.337635081598655	1
-0.761790491917336	1
-0.088061881721711	1
1.17971675880769	1
0.642573370869519	1
0.219319402074109	1
1.29493414432642	1
-0.816632831788001	1
0.205289365709045	1
0.772240869906551	1
0.458000844205647	1
0.0125458105986491	1
-1.03718369532677	1
-0.439593343994034	1
0.00664564069311519	1
0.900468206548823	1
0.644916846502776	1
0.180296918981997	1
0.779667476744412	1
-0.195462589426998	1
-0.370696284796365	1
-0.208340228577731	1
-0.874302411608805	1
-1.56948201814616	1
-0.740362494711654	1
-0.121296011963401	1
0.566194570555653	1
0.630729712919588	1
0.665864479305492	1
0.784809337730514	1
1.36592479168599	1
0.728316975164599	1
-0.801404383743037	1
-1.02349367573996	1
1.33247857531177	1
-2.18348208854456	1
0.895430348907745	1
-0.0355534360726737	1
-0.511367019864954	1
-0.733198766502255	1
0.641865729658123	1
-1.06680821895415	1
0.432590165708921	1
0.615596236325145	1
-1.02770157463873	1
0.439348213770656	1
-0.810799000975268	1
1.31032992762892	1
-2.00712459993866	1
0.961232231529549	1
0.178415250112243	1
-1.66281151293642	1
0.427153835613807	1
-1.33713074862723	1
0.711075077018241	1
1.41013274330411	1
-0.536377978707306	1
-1.26624966475367	1
0.389733293085739	1
0.809757650824017	1
1.51691609198748	1
-0.955921911077723	1
2.1860777394322	1
-0.534265700567687	1
1.89970907419517	1
0.163679601498691	1
-0.22855631453458	1
1.14974573166622	1
-2.26858094380283	1
1.71911327670546	1
-1.16450947316647	1
-0.311276469204448	1
-1.39765176493738	1
0.613079216451437	0.841344746068543
1.38416126231775	0.977249868051821
0.397475655677049	0.99865010196837
-0.749437908437791	0.999968328758167
-0.861173260085156	0.999999713348428
0.626189013331851	0.999999999013412
-0.524884788666125	0.99999999999872
-0.498835916409485	0.999999999999999
-0.816250241949736	1
0.0388819663679662	1
0.378964718182885	1
1.27219957252716	1
0.446268154855694	1
-0.2211310374776	1
-1.26749557283796	1
-0.0964488872299396	1
-0.456131501086809	1
1.305518402592	1
0.459810696622155	1
-0.851751355236432	1
-0.611192656915381	1
1.19262728673103	1
0.562388527591002	1
1.24930290423147	1
0.486074604266577	1
-0.28000795372121	1
-1.07873159133262	1
0.777715568296562	1
-0.263833182731185	1
0.330214802786352	1
-0.339791916829162	1
0.344318360891772	1
-0.100247538267353	1
0.785272889746496	1
1.00085637922793	1
-0.0821560211018745	1
-0.765858089584739	1
-0.145803622059471	1
-1.17413924372328	1
0.069519634007256	1
-0.98297641217912	1
-0.26381035841174	1
0.851431361949419	1
-0.891517700578166	1
-0.450691769962275	1
-1.65521995515578	1
-0.972714559819536	1
-1.77466812813599	1
0.113554513468563	1
-1.05000970173878	1
-0.107893007528044	1
0.765154638619725	1
-1.47561110247369	1
-1.20798025959252	1
1.91673925864441	1
0.774101194624489	1
0.340649516941629	1
0.694831523364045	1
0.111620419330742	1
0.421461214919846	1
-1.10732867075764	1
0.228694256873641	1
2.18002515561588	1
-0.0910895111281147	1
-1.47629139454173	1
0.293051527874114	1
-0.438797201608666	1
0.0685228779360268	1
0.35421343727995	1
1.82778690165053	1
-0.170760762003849	1
-1.76380682390208	1
-0.245017843097508	1
-0.678188713228622	1
-0.892033869900427	1
1.75646999814876	1
-1.17868643273098	1
-0.639969769073021	1
0.0199624314827127	1
-0.348581891807314	1
-1.17200469222978	1
1.11098509773276	1
-0.548378226865474	1
-0.326546049631936	1
-1.09317355672327	1
-0.417239796979715	1
0.575155632029022	1
1.49827638802603	1
-0.199738111950211	1
0.791268731998931	1
0.00575690946929237	1
0.21779388569906	1
-0.581295337286746	1
-0.979935385962908	1
-1.44152855890494	1
-1.50644694259839	1
0.88086396652791	1
0.288416483503005	1
1.12738857987549	1
1.12802972779492	1
0.104528073894321	0.841344746068543
-0.562224187692318	0.977249868051821
-0.45237250756694	0.99865010196837
0.798374266673132	0.999968328758167
1.19696790118072	0.999999713348428
1.25547453571755	0.999999999013412
1.55387856207816	0.99999999999872
-1.74585232687137	0.999999999999999
-0.871153411288941	1
0.825953902909453	1
0.840139311762279	1
-0.229067376221886	1
2.4328342129406	1
-0.298984222247474	1
-0.301272684503065	1
-1.30531012650368	1
-0.36490865996852	1
0.0165275732460247	1
-0.713450469491364	1
0.170978393120287	1
0.01625354763408	1
1.08220697321409	1
0.0216754659311373	1
-0.969261196359318	1
-0.543218976223254	1
0.96276529700028	1
1.08065687987348	1
0.285427765055922	1
-0.827167635419173	1
0.154072210855412	1
1.1078759435823	1
-0.320635319295614	1
-0.247909558465094	1
1.0520453094182	1
-0.226798234941627	1
-0.924958338920473	1
0.481264803181554	1
0.736716556557837	1
-0.111815562202877	1
0.757155145614313	1
0.80819571167968	1
1.15456382425676	1
-0.439585822432398	1
1.04508021338585	1
1.38749974341962	1
-2.02867672871631	1
0.237061165151035	1
-1.69589623151897	1
0.818546815134782	1
-0.828844614984246	1
-1.2388695098334	1
0.699825479899896	1
0.0369191083252446	1
-1.03311921688186	1
-1.19202599429197	1
0.655569848901295	1
1.4061846455392	1
0.174766916054027	1
-2.02607410146571	1
0.208148280410314	1
-0.0167574674171223	1
1.44544751806487	1
-0.708464097248315	1
-0.774852086751574	1
0.867528199018311	1
-0.638887922774385	1
0.246252754646129	1
-0.882812802667593	1
0.860752604233694	1
0.179480331806958	1
-0.558864823067869	1
0.555408660152955	1
0.910753893908236	1
-0.670511587140769	1
1.54549852093495	1
0.916444678161854	1
-1.20135611916555	1
0.488691575701961	1
0.705092867712155	1
-0.0384963624190212	1
-0.560220886088709	1
-0.661558914624085	1
-0.828167396511406	1
1.07778038763301	1
0.313848585562669	1
0.384760430027268	1
-0.0578891854299654	1
-0.27525141595387	1
1.7151076159628	1
0.862725145917422	1
0.189270894601117	1
0.0680123382859233	1
0.666070648540774	1
-1.88068691878987	1
0.259015108702332	1
-0.394477753255843	1
-0.925491072363388	1
-0.376876575351086	1
0.435504718215012	1
-0.913418123459291	1
-1.11933096761659	0.841344746068543
0.969217816722973	0.977249868051821
0.467434381728609	0.99865010196837
0.177208814681624	0.999968328758167
0.313482695262378	0.999999713348428
-1.95520926678507	0.999999999013412
-0.662084073088722	0.99999999999872
-0.656243729964351	0.999999999999999
-1.38758227765754	1
1.19040885921336	1
0.196453057884727	1
1.35274786670943	1
-0.737615230840795	1
1.61700361091178	1
0.0185877929503854	1
0.832974268256102	1
-0.253286185184804	1
0.96757110457831	1
0.263398537489019	1
0.4568835693989	1
0.0374806956633471	1
0.322084104428361	1
-1.72139210555393	1
0.0519441884414824	1
0.225697412693427	1
-1.57819976459276	1
-0.503445541018849	1
0.000397122629507644	1
1.24787208459221	1
0.566253735072412	1
-0.717614448125579	1
1.23744506238295	1
0.953830900410847	1
-0.610750049440546	1
0.214651840983583	1
-1.08041538601485	1
1.04737212666457	1
-0.0839713551118157	1
2.11023441203462	1
0.581122315253013	1
0.507523081407635	1
0.959259674547569	1
0.893026829464242	1
0.392872514655961	1
-0.50551242192684	1
0.0875860382729384	1
-1.40200675602649	1
0.422081911135446	1
-0.808591059835822	1
-0.643093688116624	1
1.9163854364846	1
1.36808308916299	1
-1.51517577457437	1
-0.700871246486238	1
0.497740664084637	1
0.260211451713247	1
0.4333561220053	1
0.724747756776232	1
0.489671535468675	1
0.666533895325717	1
-0.470643159958162	1
-0.588209013243313	1
-0.139256006767513	1
0.999377916017165	1
0.561306962879594	1
0.452677868432888	1
0.94988300715304	1
-0.590236381998881	1
0.08020994309141	1
0.26641758680555	1
0.781385513595912	1
2.51269488324737	1
0.283397765805782	1
-0.65464449650655	1
0.366450729869205	1
-1.24582957078626	1
-1.42289592211678	1
1.92415866615924	1
-0.074059993276708	1
0.932106423383137	1
-0.494635106197351	1
0.744450012536114	1
-0.0735151265046026	1
0.401415495641698	1
-0.237430026511169	1
0.279382993940911	1
-1.04321708254031	1
-1.21466661179637	1
-0.775457957569801	1
-0.30658178982474	1
0.221775989613801	1
0.569878524928679	1
-0.880731449418344	1
-1.40422229507896	1
-0.626635943559672	1
1.48004798652444	1
-0.707029604210672	1
0.102356298698791	1
-0.460194358826529	1
0.791988049425884	1
0.105798986691766	0.841344746068543
0.657170870048509	0.977249868051821
-0.0354663310981021	0.99865010196837
0.216500519700123	0.999968328758167
0.18171415406667	0.999999713348428
1.41995016361367	0.999999999013412
-0.653411268315103	0.99999999999872
-1.28726087420618	0.999999999999999
-0.597838105921243	1
-1.68609187711017	1
-0.653040470320702	1
-0.329994961814887	1
0.0464727508095933	1
-0.367738638139159	1
-0.279966677962031	1
0.535402699191737	1
1.25802969385554	1
-0.550425356881983	1
-0.469082359397424	1
-0.0983390410619171	1
0.210525283465441	1
0.0149974298934841	1
0.951652827711621	1
-0.310770796015755	1
0.00116306403949543	1
1.00195499945477	1
0.15079290391816	1
-1.07090339607695	1
-1.75024050994458	1
1.4408309595355	1
1.46242072086339	1
0.977874204563656	1
-0.453196415690729	1
0.634054331530182	1
-0.655462342152956	1
-1.27688454484149	1
-0.459608745846157	1
0.301700098156465	1
-0.71144256429384	1
-0.0774956612684716	1
-0.859024133609557	1
-0.406115460982981	1
0.0239040622244643	1
3.5457846259531	1
-1.14713321842274	1
-0.11225228831972	1
-0.214040564538912	1
-0.564527314048182	1
0.603100145698689	1
0.123193957971505	1
-0.957839267702272	1
0.0332337095447863	1
0.0754207123306123	1
-0.209948727697127	1
0.677287264697185	1
0.893541021837315	1
0.588824613430276	1
2.59083691975529	1
-0.00535083443112255	1
0.144236080473824	1
0.807944659891125	1
-0.484181438998056	1
0.158562797654338	1
-1.53587079080929	1
-1.31746911006684	1
1.76703654272525	1
0.133195975794422	1
1.96523914888086	1
-0.605429498904149	1
0.102676504710012	1
0.693162521873006	1
1.18035320685125	1
-2.19708123384072	1
-1.15581257362918	1
0.561826615933794	1
-0.625100464231451	1
0.698215144508217	1
2.00584944241481	1
-0.394852705642921	1
1.13931703408461	1
2.11074408827708	1
-0.699008495883104	1
-0.758088677045546	1
2.08257946557539	1
0.604300755671026	1
0.679839527472961	1
0.439794051592187	1
1.23860154706964	1
0.932722227194864	1
-1.49189154841184	1
0.101974808158564	1
0.294717159592126	1
1.10987155759194	1
0.53689309642452	1
1.15631513261161	1
-0.737577340450704	1
3.18631543541837	1
0.0390855257025652	1
-1.3102287581579	1
-0.0696721433675374	1
-1.41677606388288	0.841344746068543
0.300007302167608	0.977249868051821
1.55856655378181	0.99865010196837
-0.55659413360082	0.999968328758167
1.1979893519282	0.999999713348428
-0.230734844427658	0.999999999013412
-0.49800112342045	0.99999999999872
0.117076905171522	0.999999999999999
-1.06672286529992	1
-1.0949922890059	1
1.08014747059917	1
0.539681229449668	1
-0.875477113927576	1
0.0991855900672168	1
1.0082842050718	1
1.14923561818723	1
0.434867996412972	1
-1.46917763619057	1
-1.68390403089625	1
-0.480693700637108	1
-0.859680143097014	1
-0.600823056285298	1
0.958624673793473	1
0.580464752826739	1
-2.2949170198449	1
1.04509878981926	1
1.61530676184128	1
-0.493545169459764	1
0.543531777790593	1
1.92988559372856	1
-1.12454823156451	1
0.793085797055827	1
-0.668925213406794	1
2.01181378757083	1
1.3392509118167	1
-0.479917147207	1
0.317058564621729	1
-1.63574885502325	1
0.16929560904207	1
-0.210573719653222	1
-0.45631901496752	1
0.51278718000997	1
0.239448862924145	1
0.261579449933374	1
0.811246604876494	1
0.92629769975032	1
-0.126193245834781	1
-0.515694661119513	1
-0.531124318513948	1
0.622805795100921	1
1.16020376602698	1
-1.7866150172694	1
1.77399933725497	1
0.0556079660895194	1
1.2142727146658	1
-0.161457348911254	1
0.640383898106578	1
0.116308188007616	1
-0.256964337671432	1
1.30285789377027	1
-1.48810243001645	1
0.962264420996549	1
1.6938769787421	1
1.74240036977415	1
1.19177555191989	1
-0.546231364624629	1
-0.424887473151959	1
-0.42442916844088	1
-2.29542729565212	1
-0.693519481826403	1
0.935888603713243	1
-0.236692526153015	1
-0.559261021028415	1
1.43837380267044	1
0.16541462467817	1
1.49668891910377	1
-0.255177018394309	1
-0.706633484298231	1
-0.149656786939652	1
0.801057846607576	1
1.62009656336859	1
-0.115820957805209	1
-0.24972537314171	1
-0.268521138940142	1
-0.602193202498867	1
0.284357657593679	1
-1.05358251864335	1
-0.153940578036754	1
-0.272489585192845	1
-1.04877397394706	1
0.425916369423429	1
-1.25609863610226	1
-0.734020479159644	1
3.23776597619361	1
0.047276912474882	1
-0.237630887882322	1
-0.449664102742559	1
0.0134072235736547	1
0.190998360175442	1
1.01760298866604	1
0.329348880286049	0.841344746068543
-0.288281315855084	0.977249868051821
0.0778467397558458	0.99865010196837
1.0377818903293	0.999968328758167
0.971873227117065	0.999999713348428
0.372390211009758	0.999999999013412
-1.70829147503042	0.99999999999872
2.66001973838978	0.999999999999999
-0.0994654104430966	1
-1.21321092382077	1
-1.16219603316068	1
-1.91244039984589	1
-0.0888402356927743	1
0.33370327994076	1
0.782724817175354	1
-0.89028934684841	1
0.0559814538008536	1
0.69021370743143	1
0.447603489142079	1
0.442617946572389	1
0.979745574162714	1
-0.896776482939595	1
-0.629893561149963	1
-0.204792250863828	1
0.190124414584112	1
0.194050811461038	1
-0.0312306737474567	1
1.68690242917037	1
0.435647632707408	1
0.336668519711433	1
0.157711680056713	1
-0.88493668008565	1
-1.66059062437248	1
-1.23388191307811	1
2.08831609097447	1
-0.114438470475557	1
0.954568642534753	1
-0.484468935673528	1
2.49777779063292	1
-0.430285800652448	1
-0.919287483829075	1
-0.210512046310944	1
0.424003674398766	1
0.311526488493199	1
0.45272771969679	1
0.48526850834316	1
1.52317526398298	1
1.7031762217259	1
-3.11705944139132	1
0.247430784472526	1
1.29851793103921	1
-2.03962095870748	1
0.751719172191248	1
-1.85256163378007	1
-0.0696553732887061	1
-0.528238317805643	1
0.672167669989938	1
0.933020909339318	1
0.444025863251176	1
-0.0135575007114015	1
1.31029605675728	1
1.14013665570017	1
0.724537032755891	1
-0.874396061649375	1
1.28658268190221	1
0.438403450574234	1
-1.98751287735079	1
